timestamp,evento,fatigue_damage_increment,fatigue_damage_cumulative,life_used_percent,life_remaining_percent
2025-08-20 08:03:40,Trecho: Asfalto Liso,16.386211528093714,199.12773929707254,0.00398255478594145,99.99601744521406
2025-08-20 08:03:50,Trecho: Asfalto Liso,11.765337039193648,210.89307633626618,0.004217861526725324,99.99578213847327
2025-08-20 08:04:00,Trecho: Asfalto Liso,8.638550243915907,219.5316265801821,0.004390632531603642,99.99560936746839
2025-08-20 08:04:10,Trecho: Asfalto Liso,10.877398471823152,230.40902505200523,0.004608180501040104,99.99539181949896
2025-08-20 08:04:20,Trecho: Asfalto Liso,9.24082060574436,239.6498456577496,0.0047929969131549925,99.99520700308685
2025-08-20 08:04:30,Trecho: Asfalto Liso,10.037135191312387,249.686980849062,0.004993739616981239,99.99500626038302
2025-08-20 08:04:40,Trecho: Asfalto Liso,15.762309140960747,265.44928999002275,0.0053089857998004555,99.9946910142002
2025-08-20 08:04:50,Trecho: Asfalto Liso,10.641295748328417,276.09058573835114,0.005521811714767022,99.99447818828523
2025-08-20 08:05:00,Trecho: Asfalto Liso,5.694912523933199,281.78549826228436,0.005635709965245687,99.99436429003475
2025-08-20 08:05:10,Trecho: Asfalto Liso,7.693315355195686,289.47881361748006,0.005789576272349601,99.99421042372765
2025-08-20 08:05:20,Trecho: Asfalto Liso,8.972928853487696,298.45174247096776,0.005969034849419355,99.99403096515059
2025-08-20 08:05:30,Trecho: Asfalto Liso,10.440634557265495,308.8923770282332,0.006177847540564664,99.99382215245943
2025-08-20 08:05:40,Trecho: Asfalto Liso,5.3635693565563916,314.25594638478964,0.006285118927695793,99.99371488107231
2025-08-20 08:05:50,Trecho: Asfalto Liso,8.107361530335407,322.36330791512506,0.006447266158302502,99.9935527338417
2025-08-20 08:06:00,Trecho: Asfalto Liso,9.57766271416211,331.94097062928716,0.006638819412585742,99.99336118058741
2025-08-20 08:06:10,Trecho: Asfalto Liso,7.077679576414749,339.01865020570193,0.006780373004114039,99.99321962699588
2025-08-20 08:06:20,Trecho: Asfalto Liso,10.155041249772962,349.1736914554749,0.006983473829109498,99.99301652617089
2025-08-20 08:06:30,Trecho: Asfalto Liso,8.752791420488077,357.92648287596296,0.007158529657519259,99.99284147034248
2025-08-20 08:06:40,Trecho: Asfalto Liso,12.081686111763688,370.00816898772666,0.007400163379754533,99.99259983662024
2025-08-20 08:06:50,Trecho: Asfalto Liso,8.071093542063588,378.07926252979024,0.007561585250595805,99.9924384147494
2025-08-20 08:07:00,Trecho: Asfalto Liso,8.070922084704312,386.15018461449455,0.00772300369228989,99.99227699630771
2025-08-20 08:07:10,Trecho: Asfalto Liso,15.389922264352231,401.54010687884676,0.008030802137576934,99.99196919786242
2025-08-20 08:07:20,Trecho: Asfalto Liso,9.45095130779117,410.99105818663793,0.008219821163732759,99.99178017883627
2025-08-20 08:07:30,Trecho: Asfalto Liso,9.454978178323014,420.44603636496095,0.00840892072729922,99.9915910792727
2025-08-20 08:07:40,Trecho: Asfalto Liso,6.963711267929373,427.40974763289034,0.008548194952657807,99.99145180504735
2025-08-20 08:07:50,Trecho: Asfalto Liso,9.52881179003659,436.9385594229269,0.008738771188458538,99.99126122881154
2025-08-20 08:08:00,Trecho: Asfalto Liso,8.851354651243234,445.78991407417016,0.008915798281483403,99.99108420171852
2025-08-20 08:08:10,Trecho: Asfalto Liso,15.384869609202264,461.1747836833724,0.009223495673667448,99.99077650432633
2025-08-20 08:08:20,Trecho: Asfalto Liso,13.190892791161103,474.36567647453353,0.00948731352949067,99.99051268647051
2025-08-20 08:08:30,Trecho: Asfalto Liso,6.94532858915744,481.31100506369097,0.00962622010127382,99.99037377989873
2025-08-20 08:08:40,Trecho: Asfalto Liso,11.195392231970917,492.5063972956619,0.009850127945913237,99.99014987205409
2025-08-20 08:08:50,Trecho: Asfalto Liso,9.093664129692726,501.6000614253546,0.010032001228507092,99.98996799877149
2025-08-20 08:09:00,Trecho: Asfalto Liso,12.362725328890438,513.962786754245,0.0102792557350849,99.98972074426491
2025-08-20 08:09:10,Trecho: Asfalto Liso,14.047320433528224,528.0101071877732,0.010560202143755464,99.98943979785625
2025-08-20 08:09:20,Trecho: Asfalto Liso,11.310692466472066,539.3207996542453,0.010786415993084907,99.98921358400692
2025-08-20 08:09:30,Trecho: Asfalto Liso,5.781409690145846,545.1022093443912,0.010902044186887824,99.98909795581311
2025-08-20 08:09:40,Trecho: Asfalto Liso,7.145106134225963,552.2473154786172,0.011044946309572345,99.98895505369043
2025-08-20 08:09:50,Trecho: Asfalto Liso,8.628054301691483,560.8753697803087,0.011217507395606174,99.9887824926044
2025-08-20 08:10:00,Trecho: Asfalto Liso,9.136605344589562,570.0119751248983,0.011400239502497966,99.98859976049751
2025-08-20 08:10:10,Trecho: Asfalto Liso,17.047678420789453,587.0596535456878,0.011741193070913754,99.98825880692908
2025-08-20 08:10:20,Trecho: Asfalto Liso,10.842915383591015,597.9025689292788,0.011958051378585575,99.98804194862142
2025-08-20 08:10:30,Trecho: Asfalto Liso,6.460930786974135,604.3634997162529,0.012087269994325057,99.98791273000568
2025-08-20 08:10:40,Trecho: Asfalto Liso,8.583926731856192,612.9474264481091,0.012258948528962182,99.98774105147103
2025-08-20 08:10:50,Trecho: Asfalto Liso,13.555878687587953,626.5033051356971,0.012530066102713943,99.98746993389729
2025-08-20 08:11:00,Trecho: Asfalto Liso,5.419580164661612,631.9228853003588,0.012638457706007173,99.987361542294
2025-08-20 08:11:10,Trecho: Asfalto Liso,10.706328679575785,642.6292139799345,0.012852584279598692,99.9871474157204
2025-08-20 08:11:20,Trecho: Asfalto Liso,17.833645944974986,660.4628599249095,0.013209257198498189,99.9867907428015
2025-08-20 08:11:30,Trecho: Asfalto Liso,9.021999458446192,669.4848593833557,0.013389697187667115,99.98661030281234
2025-08-20 08:11:40,Trecho: Asfalto Liso,14.522111314317455,684.0069706976732,0.013680139413953463,99.98631986058605
2025-08-20 08:11:50,Trecho: Asfalto Liso,6.021761023888265,690.0287317215615,0.01380057463443123,99.98619942536557
2025-08-20 08:12:00,Trecho: Asfalto Liso,10.543977845511149,700.5727095670726,0.014011454191341453,99.98598854580865
2025-08-20 08:12:10,Trecho: Asfalto Liso,12.777597700967807,713.3503072680404,0.014267006145360809,99.98573299385464
2025-08-20 08:12:20,Trecho: Asfalto Liso,4.700200572539689,718.05050784058,0.014361010156811602,99.98563898984318
2025-08-20 08:12:30,Trecho: Asfalto Liso,9.421517931282539,727.4720257718626,0.01454944051543725,99.98545055948456
2025-08-20 08:12:40,Trecho: Asfalto Liso,6.977677293117856,734.4497030649804,0.014688994061299608,99.9853110059387
2025-08-20 08:12:50,Trecho: Asfalto Liso,5.963606698233489,740.4133097632139,0.014808266195264277,99.98519173380474
2025-08-20 08:13:00,Trecho: Asfalto Liso,11.97013854081683,752.3834483040307,0.015047668966080613,99.98495233103392
2025-08-20 08:13:10,Trecho: Asfalto Liso,10.257217455123268,762.640665759154,0.015252813315183078,99.98474718668481
2025-08-20 08:13:20,Trecho: Asfalto Liso,14.185066873768628,776.8257326329226,0.015536514652658451,99.98446348534735
2025-08-20 08:13:30,Trecho: Asfalto Liso,19.750589066861775,796.5763216997843,0.015931526433995688,99.984068473566
2025-08-20 08:13:40,Trecho: Asfalto Liso,7.168326675414756,803.7446483751991,0.01607489296750398,99.98392510703249
2025-08-20 08:13:50,Trecho: Asfalto Liso,10.994659112166554,814.7393074873656,0.01629478614974731,99.98370521385026
2025-08-20 08:14:00,Trecho: Asfalto Liso,9.026007377388677,823.7653148647543,0.016475306297295083,99.9835246937027
2025-08-20 08:14:10,Trecho: Asfalto Liso,6.999510097159234,830.7648249619135,0.01661529649923827,99.98338470350076
2025-08-20 08:14:20,Trecho: Asfalto Liso,7.324476493423976,838.0893014553375,0.01676178602910675,99.98323821397089
2025-08-20 08:14:30,Trecho: Asfalto Liso,8.502012902557546,846.591314357895,0.0169318262871579,99.98306817371284
2025-08-20 08:14:40,Trecho: Asfalto Liso,6.260247531563195,852.8515618894583,0.017057031237789167,99.98294296876222
2025-08-20 08:14:50,Trecho: Asfalto Liso,5.887729193357785,858.7392910828161,0.017174785821656324,99.98282521417835
2025-08-20 08:15:00,Trecho: Asfalto Liso,6.532352154321339,865.2716432371374,0.01730543286474275,99.98269456713525
2025-08-20 08:15:10,Trecho: Asfalto Liso,11.738942594371439,877.0105858315088,0.017540211716630175,99.98245978828336
2025-08-20 08:15:20,Trecho: Asfalto Liso,13.584939850566098,890.5955256820749,0.017811910513641498,99.98218808948636
2025-08-20 08:15:30,Trecho: Asfalto Liso,12.087811326611757,902.6833370086867,0.018053666740173734,99.98194633325983
2025-08-20 08:15:40,Trecho: Asfalto Liso,15.780639196777557,918.4639762054643,0.018369279524109286,99.98163072047589
2025-08-20 08:15:50,Trecho: Asfalto Liso,11.39194954126036,929.8559257467247,0.018597118514934494,99.98140288148507
2025-08-20 08:16:00,Trecho: Asfalto Liso,12.164284921841958,942.0202106685666,0.018840404213371333,99.98115959578662
2025-08-20 08:16:10,Trecho: Asfalto Liso,5.804518299365387,947.8247289679321,0.018956494579358642,99.98104350542064
2025-08-20 08:16:20,Trecho: Asfalto Liso,8.413120223224842,956.2378491911569,0.01912475698382314,99.98087524301617
2025-08-20 08:16:30,Trecho: Asfalto Liso,10.455835331167815,966.6936845223247,0.019333873690446497,99.98066612630956
2025-08-20 08:16:40,Trecho: Asfalto Liso,8.904283994124931,975.5979685164497,0.019511959370328992,99.98048804062967
2025-08-20 08:16:50,Trecho: Asfalto Liso,10.74522634839441,986.3431948648441,0.019726863897296883,99.98027313610271
2025-08-20 08:17:00,Trecho: Asfalto Liso,9.213507074107984,995.5567019389521,0.01991113403877904,99.98008886596122
2025-08-20 08:17:10,Trecho: Asfalto Liso,4.361948616845636,999.9186505557977,0.019998373011115955,99.98000162698888
2025-08-20 08:17:20,Trecho: Asfalto Liso,10.946883539971065,1010.8655340957688,0.020217310681915374,99.97978268931809
2025-08-20 08:17:30,Trecho: Asfalto Liso,9.413222366619824,1020.2787564623886,0.02040557512924777,99.97959442487075
2025-08-20 08:17:40,Trecho: Asfalto Liso,5.219119453080336,1025.497875915469,0.02050995751830938,99.97949004248169
2025-08-20 08:17:50,Trecho: Asfalto Liso,7.654639665925097,1033.152515581394,0.02066305031162788,99.97933694968837
2025-08-20 08:18:00,Trecho: Asfalto Liso,10.920492750195981,1044.07300833159,0.020881460166631803,99.97911853983337
2025-08-20 08:18:10,Trecho: Asfalto Liso,6.473276173934347,1050.5462845055245,0.02101092569011049,99.9789890743099
2025-08-20 08:18:20,Trecho: Asfalto Liso,12.277472983467913,1062.8237574889924,0.02125647514977985,99.97874352485022
2025-08-20 08:18:30,Trecho: Asfalto Liso,10.93621346144408,1073.7599709504366,0.021475199419008734,99.97852480058098
2025-08-20 08:18:40,Trecho: Asfalto Liso,7.015223593371356,1080.7751945438079,0.021615503890876155,99.97838449610913
2025-08-20 08:18:50,Trecho: Asfalto Liso,8.141604167092535,1088.9167987109004,0.021778335974218008,99.97822166402578
2025-08-20 08:19:00,Trecho: Asfalto Liso,11.496433806673616,1100.413232517574,0.02200826465035148,99.97799173534965
2025-08-20 08:19:10,Trecho: Asfalto Liso,4.32768636715179,1104.7409188847257,0.022094818377694513,99.9779051816223
2025-08-20 08:19:20,Trecho: Asfalto Liso,10.536885040849779,1115.2778039255754,0.02230555607851151,99.9776944439215
2025-08-20 08:19:30,Trecho: Asfalto Liso,11.945959630962685,1127.2237635565382,0.022544475271130765,99.97745552472887
2025-08-20 08:19:40,Trecho: Asfalto Liso,7.826517347149055,1135.0502809036873,0.022701005618073745,99.97729899438193
2025-08-20 08:19:50,Trecho: Asfalto Liso,7.707883543866059,1142.7581644475533,0.022855163288951066,99.97714483671105
2025-08-20 08:20:00,Trecho: Asfalto Liso,14.285283998455798,1157.043448446009,0.023140868968920182,99.97685913103108
2025-08-20 08:20:10,Trecho: Asfalto Liso,10.204913249474707,1167.2483616954837,0.023344967233909674,99.97665503276609
2025-08-20 08:20:20,Trecho: Asfalto Liso,6.794253933283193,1174.042615628767,0.023480852312575337,99.97651914768743
2025-08-20 08:20:30,Trecho: Asfalto Liso,16.261097061224863,1190.303712689992,0.02380607425379984,99.9761939257462
2025-08-20 08:20:40,Trecho: Asfalto Liso,12.225911203975555,1202.5296238939675,0.02405059247787935,99.97594940752212
2025-08-20 08:20:50,Trecho: Asfalto Liso,11.220221221012377,1213.74984511498,0.0242749969022996,99.9757250030977
2025-08-20 08:21:00,Trecho: Asfalto Liso,9.487163517855144,1223.237008632835,0.0244647401726567,99.97553525982734
2025-08-20 08:21:10,Trecho: Asfalto Liso,10.868974413386912,1234.105983046222,0.02468211966092444,99.97531788033908
2025-08-20 08:21:20,Trecho: Asfalto Liso,4.771908538322885,1238.8778915845448,0.024777557831690895,99.9752224421683
2025-08-20 08:21:30,Trecho: Asfalto Liso,9.802427317636424,1248.6803189021812,0.024973606378043627,99.97502639362196
2025-08-20 08:21:40,Trecho: Asfalto Liso,11.491219336152398,1260.1715382383336,0.025203430764766672,99.97479656923524
2025-08-20 08:21:50,Trecho: Asfalto Liso,10.154194222630487,1270.325732460964,0.02540651464921928,99.97459348535078
2025-08-20 08:22:00,Trecho: Asfalto Liso,5.829273815789701,1276.1550062767537,0.02552310012553508,99.97447689987446
2025-08-20 08:22:10,Trecho: Asfalto Liso,8.932275573513092,1285.087281850267,0.025701745637005335,99.97429825436299
2025-08-20 08:22:20,Trecho: Asfalto Liso,11.270089117051315,1296.3573709673183,0.025927147419346368,99.97407285258065
2025-08-20 08:22:30,Trecho: Asfalto Liso,5.826571784994405,1302.1839427523128,0.026043678855046257,99.97395632114495
2025-08-20 08:22:40,Trecho: Asfalto Liso,10.821404475344496,1313.0053472276572,0.026260106944553146,99.97373989305545
2025-08-20 08:22:50,Trecho: Asfalto Liso,17.681075824523333,1330.6864230521805,0.026613728461043613,99.97338627153896
2025-08-20 08:23:00,Trecho: Asfalto Liso,10.015757575877817,1340.7021806280584,0.026814043612561168,99.97318595638744
2025-08-20 08:23:10,Trecho: Asfalto Liso,11.36046675915099,1352.0626473872094,0.027041252947744187,99.97295874705226
2025-08-20 08:23:20,Trecho: Asfalto Liso,9.344032727458183,1361.4066801146676,0.027228133602293352,99.97277186639771
2025-08-20 08:23:30,Trecho: Asfalto Liso,9.405504009108295,1370.8121841237758,0.027416243682475513,99.97258375631752
2025-08-20 08:23:40,Trecho: Asfalto Liso,14.459094307311625,1385.2712784310875,0.027705425568621746,99.97229457443137
2025-08-20 08:23:50,Trecho: Asfalto Liso,11.587640820301832,1396.8589192513894,0.027937178385027787,99.97206282161497
2025-08-20 08:24:00,Trecho: Asfalto Liso,11.09124307297658,1407.950162324366,0.02815900324648732,99.97184099675351
2025-08-20 08:24:10,Trecho: Asfalto Liso,14.051035274708994,1422.0011975990749,0.0284400239519815,99.97155997604801
2025-08-20 08:24:20,Trecho: Asfalto Liso,14.457732951473313,1436.4589305505483,0.028729178611010965,99.97127082138898
2025-08-20 08:24:30,Trecho: Asfalto Liso,12.011110601866449,1448.4700411524148,0.028969400823048292,99.97103059917696
2025-08-20 08:24:40,Trecho: Asfalto Liso,10.100793250523502,1458.5708344029383,0.02917141668805877,99.97082858331194
2025-08-20 08:24:50,Trecho: Asfalto Liso,9.623611267515638,1468.194445670454,0.02936388891340908,99.97063611108659
2025-08-20 08:25:00,Trecho: Asfalto Liso,11.613113424979218,1479.8075590954331,0.029596151181908663,99.9704038488181
2025-08-20 08:25:10,Trecho: Asfalto Liso,8.579317502392694,1488.386876597826,0.02976773753195652,99.97023226246804
2025-08-20 08:25:20,Trecho: Asfalto Liso,8.520904932015466,1496.9077815298413,0.029938155630596822,99.9700618443694
2025-08-20 08:25:30,Trecho: Asfalto Liso,11.146354284863875,1508.0541358147052,0.030161082716294106,99.96983891728371
2025-08-20 08:25:40,Trecho: Asfalto Liso,9.614327067107215,1517.6684628818125,0.03035336925763625,99.96964663074236
2025-08-20 08:25:50,Trecho: Asfalto Liso,8.533583623527727,1526.2020465053401,0.030524040930106806,99.9694759590699
2025-08-20 08:26:00,Trecho: Asfalto Liso,9.157312465469175,1535.3593589708094,0.030707187179416187,99.96929281282058
2025-08-20 08:26:10,Trecho: Asfalto Liso,9.520955461878053,1544.8803144326873,0.030897606288653748,99.96910239371135
2025-08-20 08:26:20,Trecho: Asfalto Liso,11.707457555957834,1556.5877719886453,0.031131755439772903,99.96886824456023
2025-08-20 08:26:30,Trecho: Asfalto Liso,10.561316277311864,1567.149088265957,0.03134298176531914,99.96865701823468
2025-08-20 08:26:40,Trecho: Asfalto Liso,17.07368454565613,1584.2227728116131,0.03168445545623227,99.96831554454377
2025-08-20 08:26:50,Trecho: Asfalto Liso,12.376196362588596,1596.5989691742018,0.031931979383484035,99.96806802061651
2025-08-20 08:27:00,Trecho: Asfalto Liso,7.285645785650814,1603.8846149598526,0.03207769229919705,99.9679223077008
2025-08-20 08:27:10,Trecho: Asfalto Liso,6.008058464813849,1609.8926734246663,0.032197853468493326,99.96780214653151
2025-08-20 08:27:20,Trecho: Asfalto Liso,6.851116194299079,1616.7437896189654,0.03233487579237931,99.96766512420763
2025-08-20 08:27:30,Trecho: Asfalto Liso,11.357167569832718,1628.100957188798,0.03256201914377596,99.96743798085622
2025-08-20 08:27:40,Trecho: Asfalto Liso,9.204821047177642,1637.3057782359756,0.03274611556471951,99.96725388443528
2025-08-20 08:27:50,Trecho: Asfalto Liso,12.795957425170844,1650.1017356611464,0.03300203471322293,99.96699796528678
2025-08-20 08:28:00,Trecho: Asfalto Liso,11.497254066744901,1661.5989897278914,0.03323197979455783,99.96676802020544
2025-08-20 08:28:10,Trecho: Asfalto Liso,12.24541518512406,1673.8444049130155,0.03347688809826031,99.96652311190174
2025-08-20 08:28:20,Trecho: Asfalto Liso,10.922829053805227,1684.7672339668206,0.03369534467933641,99.96630465532067
2025-08-20 08:28:30,Trecho: Asfalto Liso,13.225550132473826,1697.9927840992946,0.033959855681985895,99.96604014431801
2025-08-20 08:28:40,Trecho: Asfalto Liso,10.144191261402275,1708.1369753606969,0.03416273950721394,99.96583726049279
2025-08-20 08:28:50,Trecho: Asfalto Liso,10.268746051103918,1718.4057214118009,0.03436811442823602,99.96563188557177
2025-08-20 08:29:00,Trecho: Asfalto Liso,4.754980045183325,1723.1607014569843,0.03446321402913969,99.96553678597085
2025-08-20 08:29:10,Trecho: Asfalto Liso,10.731562160592325,1733.8922636175766,0.03467784527235153,99.96532215472764
2025-08-20 08:29:20,Trecho: Asfalto Liso,6.772726822967398,1740.664990440544,0.034813299808810885,99.96518670019118
2025-08-20 08:29:30,Trecho: Asfalto Liso,10.94512977400038,1751.6101202145444,0.035032202404290884,99.9649677975957
2025-08-20 08:29:40,Trecho: Asfalto Liso,9.336550065078233,1760.9466702796226,0.03521893340559245,99.96478106659441
2025-08-20 08:29:50,Trecho: Asfalto Liso,9.69022066826318,1770.6368909478858,0.03541273781895772,99.96458726218104
2025-08-20 08:30:00,Trecho: Asfalto Liso,6.092887311961006,1776.7297782598469,0.03553459556519693,99.9644654044348
2025-08-20 08:30:10,Trecho: Asfalto Liso,11.358642109167661,1788.0884203690146,0.035761768407380295,99.96423823159262
2025-08-20 08:30:20,Trecho: Asfalto Liso,11.007565335199718,1799.0959857042142,0.03598191971408428,99.96401808028591
2025-08-20 08:30:30,Trecho: Asfalto Liso,5.5808707698295485,1804.6768564740437,0.03609353712948087,99.96390646287053
2025-08-20 08:30:40,Trecho: Asfalto Liso,10.943291136116574,1815.6201476101603,0.036312402952203206,99.9636875970478
2025-08-20 08:30:50,Trecho: Asfalto Liso,6.681370565069535,1822.3015181752298,0.0364460303635046,99.9635539696365
2025-08-20 08:31:00,Trecho: Asfalto Liso,14.876259463668827,1837.1777776388988,0.03674355555277797,99.96325644444723
2025-08-20 08:31:10,Trecho: Asfalto Liso,8.787007019211694,1845.9647846581104,0.036919295693162206,99.96308070430683
2025-08-20 08:31:20,Trecho: Asfalto Liso,10.98289884984446,1856.947683507955,0.037138953670159104,99.96286104632983
2025-08-20 08:31:30,Trecho: Asfalto Liso,10.282549280547427,1867.2302327885025,0.03734460465577005,99.96265539534423
2025-08-20 08:31:40,Trecho: Asfalto Liso,8.253004685134435,1875.4832374736368,0.03750966474947274,99.96249033525052
2025-08-20 08:31:50,Trecho: Asfalto Liso,13.304027200577277,1888.7872646742142,0.037775745293484285,99.96222425470651
2025-08-20 08:32:00,Trecho: Asfalto Liso,8.29547037921519,1897.0827350534294,0.03794165470106858,99.96205834529893
2025-08-20 08:32:10,Trecho: Asfalto Liso,9.485812654605576,1906.5685477080349,0.0381313709541607,99.96186862904584
2025-08-20 08:32:20,Trecho: Asfalto Liso,12.49840011295364,1919.0669478209886,0.03838133895641977,99.96161866104357
2025-08-20 08:32:30,Trecho: Asfalto Liso,10.928232793613239,1929.9951806146018,0.038599903612292034,99.9614000963877
2025-08-20 08:32:40,Trecho: Asfalto Liso,8.561852999389979,1938.5570336139917,0.03877114067227983,99.96122885932772
2025-08-20 08:32:50,Trecho: Asfalto Liso,9.289898087030034,1947.8469317010217,0.03895693863402043,99.96104306136598
2025-08-20 08:33:00,Trecho: Asfalto Liso,9.831329424954244,1957.678261125976,0.03915356522251952,99.96084643477748
2025-08-20 08:33:10,Trecho: Asfalto Liso,10.646702428242854,1968.3249635542188,0.039366499271084376,99.96063350072892
2025-08-20 08:33:20,Trecho: Asfalto Liso,12.867576113131362,1981.1925396673503,0.03962385079334701,99.96037614920665
2025-08-20 08:33:30,Trecho: Asfalto Liso,14.636045193208986,1995.8285848605592,0.03991657169721118,99.9600834283028
2025-08-20 08:33:40,Trecho: Asfalto Liso,6.3240294017766265,2002.1526142623359,0.04004305228524672,99.95995694771476
2025-08-20 08:33:50,Trecho: Asfalto Liso,12.549658599685921,2014.7022728620218,0.040294045457240434,99.95970595454276
2025-08-20 08:34:00,Trecho: Asfalto Liso,8.59489884039579,2023.2971717024177,0.04046594343404835,99.95953405656596
2025-08-20 08:34:10,Trecho: Asfalto Liso,4.906648713856406,2028.203820416274,0.04056407640832548,99.95943592359167
2025-08-20 08:34:20,Trecho: Asfalto Liso,7.450288325496901,2035.654108741771,0.04071308217483542,99.95928691782517
2025-08-20 08:34:30,Trecho: Asfalto Liso,13.898751777928668,2049.5528605196996,0.04099105721039399,99.95900894278961
2025-08-20 08:34:40,Trecho: Asfalto Liso,11.799512050182841,2061.3523725698824,0.041227047451397644,99.9587729525486
2025-08-20 08:34:50,Trecho: Asfalto Liso,12.672194705810549,2074.024567275693,0.041480491345513855,99.95851950865449
2025-08-20 08:35:00,Trecho: Asfalto Liso,9.231744937779757,2083.2563122134725,0.04166512624426945,99.95833487375573
2025-08-20 08:35:10,Trecho: Asfalto Liso,7.664853446838685,2090.921165660311,0.04181842331320622,99.9581815766868
2025-08-20 08:35:20,Trecho: Asfalto Liso,6.808610642879491,2097.7297763031906,0.041954595526063815,99.95804540447394
2025-08-20 08:35:30,Trecho: Asfalto Liso,13.595849518356891,2111.3256258215474,0.04222651251643095,99.95777348748356
2025-08-20 08:35:40,Trecho: Asfalto Liso,11.69672471686323,2123.0223505384106,0.04246044701076821,99.95753955298923
2025-08-20 08:35:50,Trecho: Asfalto Liso,11.07251267669292,2134.0948632151035,0.04268189726430207,99.9573181027357
2025-08-20 08:36:00,Trecho: Asfalto Liso,9.91490483526226,2144.009768050366,0.04288019536100732,99.95711980463899
2025-08-20 08:36:10,Trecho: Asfalto Liso,9.408256124861772,2153.418024175228,0.043068360483504556,99.9569316395165
2025-08-20 08:36:20,Trecho: Asfalto Liso,7.957827451726763,2161.3758516269545,0.04322751703253909,99.95677248296747
2025-08-20 08:36:30,Trecho: Asfalto Liso,8.158703911665445,2169.5345555386198,0.04339069111077239,99.95660930888923
2025-08-20 08:36:40,Trecho: Asfalto Liso,8.99712308031025,2178.53167861893,0.0435706335723786,99.95642936642763
2025-08-20 08:36:50,Trecho: Asfalto Liso,10.81015634245378,2189.341834961384,0.04378683669922768,99.95621316330077
2025-08-20 08:37:00,Trecho: Asfalto Liso,8.228507219668343,2197.570342181052,0.04395140684362104,99.95604859315638
2025-08-20 08:37:10,Trecho: Asfalto Liso,7.627286477411961,2205.197628658464,0.044103952573169285,99.95589604742683
2025-08-20 08:37:20,Trecho: Asfalto Liso,11.583641378781962,2216.781270037246,0.04433562540074492,99.95566437459925
2025-08-20 08:37:30,Trecho: Asfalto Liso,12.983227444158768,2229.7644974814048,0.044595289949628095,99.95540471005037
2025-08-20 08:37:40,Trecho: Asfalto Liso,14.443780096699566,2244.208277578104,0.044884165551562084,99.95511583444843
2025-08-20 08:37:50,Trecho: Asfalto Liso,7.279232231366733,2251.487509809471,0.04502975019618941,99.95497024980381
2025-08-20 08:38:00,Trecho: Asfalto Liso,7.618536011722673,2259.1060458211937,0.045182120916423874,99.95481787908358
2025-08-20 08:38:10,Trecho: Asfalto Liso,11.684644005487613,2270.7906898266815,0.04541581379653363,99.95458418620346
